step,reward,goal_error,goal_progress,goal_success,op_delta_damage,self_delta_damage,stage_name
48331,-0.1917010247707367,0.1917010247707367,0.0,0.0,0.0,0.0,phase1_locomotion
48332,-0.1917010247707367,0.1917010247707367,0.0,0.0,0.0,0.0,phase1_locomotion
48333,1.9388331174850464,0.06116688251495361,0.0,1.0,0.0,0.0,phase1_locomotion
48334,-0.32517820596694946,0.32517820596694946,0.0,0.0,0.0,0.0,phase1_locomotion
48335,-0.34957432746887207,0.34957432746887207,0.0,0.0,0.0,0.0,phase1_locomotion
48336,-0.34859079122543335,0.3385908007621765,0.0,0.0,0.0,0.0,phase1_locomotion
48337,-0.3045934736728668,0.3045934736728668,0.0,0.0,0.0,0.0,phase1_locomotion
48338,-0.284477561712265,0.284477561712265,0.0,0.0,0.0,0.0,phase1_locomotion
48339,-0.30910754203796387,0.30910754203796387,0.0,0.0,0.0,0.0,phase1_locomotion
48340,-0.3106989562511444,0.3106989562511444,0.0,0.0,0.0,0.0,phase1_locomotion
48341,-0.3152956962585449,0.3152956962585449,0.0,0.0,0.0,0.0,phase1_locomotion
48342,-0.35604238510131836,0.3460423946380615,0.0,0.0,0.0,0.0,phase1_locomotion
48343,-0.3505696654319763,0.3505696654319763,0.0,0.0,0.0,0.0,phase1_locomotion
48344,-0.3503252863883972,0.3503252863883972,0.0,0.0,0.0,0.0,phase1_locomotion
48345,-0.3800498843193054,0.3800498843193054,0.0,0.0,0.0,0.0,phase1_locomotion
48346,-0.39516836404800415,0.39516836404800415,0.0,0.0,0.0,0.0,phase1_locomotion
48347,-0.39907366037368774,0.39907366037368774,0.0,0.0,0.0,0.0,phase1_locomotion
48348,-0.40037041902542114,0.40037041902542114,0.0,0.0,0.0,0.0,phase1_locomotion
48349,-0.3964473009109497,0.3964473009109497,0.0,0.0,0.0,0.0,phase1_locomotion
48350,-0.39316290616989136,0.39316290616989136,0.0,0.0,0.0,0.0,phase1_locomotion
48351,-0.3889262080192566,0.3889262080192566,0.0,0.0,0.0,0.0,phase1_locomotion
48352,-0.3901395797729492,0.3901395797729492,0.0,0.0,0.0,0.0,phase1_locomotion
48353,-0.39018189907073975,0.39018189907073975,0.0,0.0,0.0,0.0,phase1_locomotion
48354,-0.4015452265739441,0.39154523611068726,0.0,0.0,0.0,0.0,phase1_locomotion
48355,-0.39856910705566406,0.39856910705566406,0.0,0.0,0.0,0.0,phase1_locomotion
48356,-0.4199680685997009,0.4099680781364441,0.0,0.0,0.0,0.0,phase1_locomotion
48357,-0.42930805683135986,0.42930805683135986,0.0,0.0,0.0,0.0,phase1_locomotion
48358,-0.4321158528327942,0.4321158528327942,0.0,0.0,0.0,0.0,phase1_locomotion
48359,-0.43887072801589966,0.43887072801589966,0.0,0.0,0.0,0.0,phase1_locomotion
48360,-0.382193922996521,0.382193922996521,0.0,0.0,0.0,0.0,phase1_locomotion
48361,-0.3531574606895447,0.3531574606895447,0.0,0.0,0.0,0.0,phase1_locomotion
48362,-0.3482808470726013,0.3482808470726013,0.0,0.0,0.0,0.0,phase1_locomotion
48363,-0.30323559045791626,0.30323559045791626,0.0,0.0,0.0,0.0,phase1_locomotion
48364,-0.28684210777282715,0.28684210777282715,0.0,0.0,0.0,0.0,phase1_locomotion
48365,-0.2827270030975342,0.2827270030975342,0.0,0.0,0.0,0.0,phase1_locomotion
48366,-0.28958362340927124,0.28958362340927124,0.0,0.0,0.0,0.0,phase1_locomotion
48367,-0.28302061557769775,0.28302061557769775,0.0,0.0,0.0,0.0,phase1_locomotion
48368,-0.2875737249851227,0.2875737249851227,0.0,0.0,0.0,0.0,phase1_locomotion
48369,-0.29483699798583984,0.29483699798583984,0.0,0.0,0.0,0.0,phase1_locomotion
48370,-0.3076328933238983,0.3076328933238983,0.0,0.0,0.0,0.0,phase1_locomotion
48371,-0.3165472745895386,0.3165472745895386,0.0,0.0,0.0,0.0,phase1_locomotion
48372,-0.34955552220344543,0.34955552220344543,0.0,0.0,0.0,0.0,phase1_locomotion
48373,-0.35781368613243103,0.35781368613243103,0.0,0.0,0.0,0.0,phase1_locomotion
48374,-0.36107420921325684,0.36107420921325684,0.0,0.0,0.0,0.0,phase1_locomotion
48375,-0.36068904399871826,0.36068904399871826,0.0,0.0,0.0,0.0,phase1_locomotion
48376,-0.35830196738243103,0.35830196738243103,0.0,0.0,0.0,0.0,phase1_locomotion
48377,-0.3570224642753601,0.3570224642753601,0.0,0.0,0.0,0.0,phase1_locomotion
48378,-0.3985508382320404,0.3985508382320404,0.0,0.0,0.0,0.0,phase1_locomotion
48379,-0.41824594140052795,0.41824594140052795,0.0,0.0,0.0,0.0,phase1_locomotion
48380,-0.422897070646286,0.422897070646286,0.0,0.0,0.0,0.0,phase1_locomotion
48381,-0.4346228241920471,0.4246228337287903,0.0,0.0,0.0,0.0,phase1_locomotion
48382,-0.4212801456451416,0.4212801456451416,0.0,0.0,0.0,0.0,phase1_locomotion
48383,-0.41887009143829346,0.41887009143829346,0.0,0.0,0.0,0.0,phase1_locomotion
48384,-0.430919349193573,0.430919349193573,0.0,0.0,0.0,0.0,phase1_locomotion
48385,-0.43920665979385376,0.43920665979385376,0.0,0.0,0.0,0.0,phase1_locomotion
48386,-0.44208821654319763,0.44208821654319763,0.0,0.0,0.0,0.0,phase1_locomotion
48387,-0.4768430292606354,0.4768430292606354,0.0,0.0,0.0,0.0,phase1_locomotion
48388,-0.4883475601673126,0.4883475601673126,0.0,0.0,0.0,0.0,phase1_locomotion
48389,-0.4929288625717163,0.4929288625717163,0.0,0.0,0.0,0.0,phase1_locomotion
48390,-0.4930359423160553,0.4930359423160553,0.0,0.0,0.0,0.0,phase1_locomotion
48391,-0.49973157048225403,0.4897315800189972,0.0,0.0,0.0,0.0,phase1_locomotion
48392,-0.49795615673065186,0.487956166267395,0.0,0.0,0.0,0.0,phase1_locomotion
48393,-0.482557475566864,0.482557475566864,0.0,0.0,0.0,0.0,phase1_locomotion
48394,-0.480802059173584,0.480802059173584,0.0,0.0,0.0,0.0,phase1_locomotion
48395,-0.4778820872306824,0.4778820872306824,0.0,0.0,0.0,0.0,phase1_locomotion
48396,-0.47392538189888,0.47392538189888,0.0,0.0,0.0,0.0,phase1_locomotion
48397,-0.4740011990070343,0.4740011990070343,0.0,0.0,0.0,0.0,phase1_locomotion
48398,-0.4733094573020935,0.4733094573020935,0.0,0.0,0.0,0.0,phase1_locomotion
48399,-0.464294970035553,0.464294970035553,0.0,0.0,0.0,0.0,phase1_locomotion
48400,-0.4552098512649536,0.4552098512649536,0.0,0.0,0.0,0.0,phase1_locomotion
48401,-0.4518677592277527,0.44186776876449585,0.0,0.0,0.0,0.0,phase1_locomotion
48402,-0.4210202991962433,0.4210202991962433,0.0,0.0,0.0,0.0,phase1_locomotion
48403,-0.42014434933662415,0.42014434933662415,0.0,0.0,0.0,0.0,phase1_locomotion
48404,-0.41443130373954773,0.41443130373954773,0.0,0.0,0.0,0.0,phase1_locomotion
48405,-0.4094575047492981,0.39945751428604126,0.0,0.0,0.0,0.0,phase1_locomotion
48406,-0.3908975124359131,0.3908975124359131,0.0,0.0,0.0,0.0,phase1_locomotion
48407,-0.37983715534210205,0.37983715534210205,0.0,0.0,0.0,0.0,phase1_locomotion
48408,-0.35729730129241943,0.35729730129241943,0.0,0.0,0.0,0.0,phase1_locomotion
48409,-0.36506199836730957,0.35506200790405273,0.0,0.0,0.0,0.0,phase1_locomotion
48410,-0.34726494550704956,0.34726494550704956,0.0,0.0,0.0,0.0,phase1_locomotion
48411,-0.3263426125049591,0.3263426125049591,0.0,0.0,0.0,0.0,phase1_locomotion
48412,-0.3208756148815155,0.3208756148815155,0.0,0.0,0.0,0.0,phase1_locomotion
48413,-0.3109801113605499,0.3109801113605499,0.0,0.0,0.0,0.0,phase1_locomotion
48414,-0.29541295766830444,0.29541295766830444,0.0,0.0,0.0,0.0,phase1_locomotion
48415,-0.2850579619407654,0.2850579619407654,0.0,0.0,0.0,0.0,phase1_locomotion
48416,-0.2849085032939911,0.2849085032939911,0.0,0.0,0.0,0.0,phase1_locomotion
48417,-0.3092697858810425,0.3092697858810425,0.0,0.0,0.0,0.0,phase1_locomotion
48418,-0.3166962265968323,0.3166962265968323,0.0,0.0,0.0,0.0,phase1_locomotion
48419,-0.3284004330635071,0.3284004330635071,0.0,0.0,0.0,0.0,phase1_locomotion
48420,-0.3600577116012573,0.3600577116012573,0.0,0.0,0.0,0.0,phase1_locomotion
48421,-0.366616427898407,0.366616427898407,0.0,0.0,0.0,0.0,phase1_locomotion
48422,-0.3737033009529114,0.3737033009529114,0.0,0.0,0.0,0.0,phase1_locomotion
48423,-0.3969607353210449,0.3969607353210449,0.0,0.0,0.0,0.0,phase1_locomotion
48424,-0.40604233741760254,0.40604233741760254,0.0,0.0,0.0,0.0,phase1_locomotion
48425,-0.4224131107330322,0.4224131107330322,0.0,0.0,0.0,0.0,phase1_locomotion
48426,-0.4221682548522949,0.4221682548522949,0.0,0.0,0.0,0.0,phase1_locomotion
48427,-0.404435932636261,0.404435932636261,0.0,0.0,0.0,0.0,phase1_locomotion
48428,-0.39421504735946655,0.39421504735946655,0.0,0.0,0.0,0.0,phase1_locomotion
48429,-0.38417816162109375,0.38417816162109375,0.0,0.0,0.0,0.0,phase1_locomotion
48430,-0.4032192826271057,0.3932192921638489,0.0,0.0,0.0,0.0,phase1_locomotion
48431,-0.39951443672180176,0.39951443672180176,0.0,0.0,0.0,0.0,phase1_locomotion
48432,-0.4156125783920288,0.405612587928772,0.0,0.0,0.0,0.0,phase1_locomotion
48433,-0.4024205803871155,0.4024205803871155,0.0,0.0,0.0,0.0,phase1_locomotion
48434,-0.40059810876846313,0.40059810876846313,0.0,0.0,0.0,0.0,phase1_locomotion
48435,-0.3797052502632141,0.3697052597999573,0.0,0.0,0.0,0.0,phase1_locomotion
48436,-0.371242880821228,0.3612428903579712,0.0,0.0,0.0,0.0,phase1_locomotion
48437,-0.3578208088874817,0.3578208088874817,0.0,0.0,0.0,0.0,phase1_locomotion
48438,-0.31104525923728943,0.31104525923728943,0.0,0.0,0.0,0.0,phase1_locomotion
48439,-0.2900519073009491,0.2900519073009491,0.0,0.0,0.0,0.0,phase1_locomotion
48440,-0.32261064648628235,0.3126106560230255,0.0,0.0,0.0,0.0,phase1_locomotion
48441,-0.3230918347835541,0.3230918347835541,0.0,0.0,0.0,0.0,phase1_locomotion
48442,-0.3060497045516968,0.3060497045516968,0.0,0.0,0.0,0.0,phase1_locomotion
48443,-0.29123860597610474,0.29123860597610474,0.0,0.0,0.0,0.0,phase1_locomotion
48444,-0.2793876528739929,0.2793876528739929,0.0,0.0,0.0,0.0,phase1_locomotion
48445,-0.2818683981895447,0.2818683981895447,0.0,0.0,0.0,0.0,phase1_locomotion
48446,-0.29588747024536133,0.2858874797821045,0.0,0.0,0.0,0.0,phase1_locomotion
48447,-0.2981327176094055,0.2981327176094055,0.0,0.0,0.0,0.0,phase1_locomotion
48448,-0.3052929639816284,0.3052929639816284,0.0,0.0,0.0,0.0,phase1_locomotion
48449,-0.3148801028728485,0.3148801028728485,0.0,0.0,0.0,0.0,phase1_locomotion
48450,-0.337710440158844,0.337710440158844,0.0,0.0,0.0,0.0,phase1_locomotion
48451,-0.3427066206932068,0.33270663022994995,0.0,0.0,0.0,0.0,phase1_locomotion
48452,-0.33787232637405396,0.33787232637405396,0.0,0.0,0.0,0.0,phase1_locomotion
48453,-0.3592534065246582,0.3592534065246582,0.0,0.0,0.0,0.0,phase1_locomotion
48454,-0.36029958724975586,0.36029958724975586,0.0,0.0,0.0,0.0,phase1_locomotion
48455,-0.3572155237197876,0.3572155237197876,0.0,0.0,0.0,0.0,phase1_locomotion
48456,-0.36190950870513916,0.36190950870513916,0.0,0.0,0.0,0.0,phase1_locomotion
48457,-0.3707337975502014,0.3707337975502014,0.0,0.0,0.0,0.0,phase1_locomotion
48458,-0.37982118129730225,0.37982118129730225,0.0,0.0,0.0,0.0,phase1_locomotion
48459,-0.3695482015609741,0.3695482015609741,0.0,0.0,0.0,0.0,phase1_locomotion
48460,-0.3629187345504761,0.3629187345504761,0.0,0.0,0.0,0.0,phase1_locomotion
48461,-0.35955238342285156,0.35955238342285156,0.0,0.0,0.0,0.0,phase1_locomotion
48462,-0.30288586020469666,0.30288586020469666,0.0,0.0,0.0,0.0,phase1_locomotion
48463,-0.2875387966632843,0.2875387966632843,0.0,0.0,0.0,0.0,phase1_locomotion
48464,-0.31220364570617676,0.31220364570617676,0.0,0.0,0.0,0.0,phase1_locomotion
48465,-0.32804128527641296,0.32804128527641296,0.0,0.0,0.0,0.0,phase1_locomotion
48466,-0.32820361852645874,0.32820361852645874,0.0,0.0,0.0,0.0,phase1_locomotion
48467,-0.33515286445617676,0.33515286445617676,0.0,0.0,0.0,0.0,phase1_locomotion
48468,-0.35173505544662476,0.3417350649833679,0.0,0.0,0.0,0.0,phase1_locomotion
48469,-0.3312813937664032,0.3312813937664032,0.0,0.0,0.0,0.0,phase1_locomotion
48470,-0.3203864097595215,0.3203864097595215,0.0,0.0,0.0,0.0,phase1_locomotion
48471,-0.30327117443084717,0.30327117443084717,0.0,0.0,0.0,0.0,phase1_locomotion
48472,-0.3149924874305725,0.3049924969673157,0.0,0.0,0.0,0.0,phase1_locomotion
48473,-0.30366969108581543,0.30366969108581543,0.0,0.0,0.0,0.0,phase1_locomotion
48474,-0.2959032356739044,0.2959032356739044,0.0,0.0,0.0,0.0,phase1_locomotion
48475,-0.2918855845928192,0.2918855845928192,0.0,0.0,0.0,0.0,phase1_locomotion
48476,-0.29211029410362244,0.29211029410362244,0.0,0.0,0.0,0.0,phase1_locomotion
48477,-0.3126291036605835,0.3126291036605835,0.0,0.0,0.0,0.0,phase1_locomotion
48478,-0.3328450918197632,0.3328450918197632,0.0,0.0,0.0,0.0,phase1_locomotion
48479,-0.3382352590560913,0.3382352590560913,0.0,0.0,0.0,0.0,phase1_locomotion
48480,-0.3376729488372803,0.3376729488372803,0.0,0.0,0.0,0.0,phase1_locomotion
48481,-0.3277609944343567,0.3277609944343567,0.0,0.0,0.0,0.0,phase1_locomotion
48482,-0.3176862597465515,0.3176862597465515,0.0,0.0,0.0,0.0,phase1_locomotion
48483,-0.3021226227283478,0.3021226227283478,0.0,0.0,0.0,0.0,phase1_locomotion
48484,-0.301317036151886,0.301317036151886,0.0,0.0,0.0,0.0,phase1_locomotion
48485,-0.29712653160095215,0.29712653160095215,0.0,0.0,0.0,0.0,phase1_locomotion
48486,-0.28719601035118103,0.28719601035118103,0.0,0.0,0.0,0.0,phase1_locomotion
48487,-0.2812800407409668,0.2812800407409668,0.0,0.0,0.0,0.0,phase1_locomotion
48488,-0.28673452138900757,0.28673452138900757,0.0,0.0,0.0,0.0,phase1_locomotion
48489,-0.29824692010879517,0.29824692010879517,0.0,0.0,0.0,0.0,phase1_locomotion
48490,-0.2997257709503174,0.2997257709503174,0.0,0.0,0.0,0.0,phase1_locomotion
48491,-0.3137708902359009,0.30377089977264404,0.0,0.0,0.0,0.0,phase1_locomotion
48492,-0.32238122820854187,0.32238122820854187,0.0,0.0,0.0,0.0,phase1_locomotion
48493,-0.33328327536582947,0.32328328490257263,0.0,0.0,0.0,0.0,phase1_locomotion
48494,-0.3330933153629303,0.32309332489967346,0.0,0.0,0.0,0.0,phase1_locomotion
48495,-0.35009223222732544,0.35009223222732544,0.0,0.0,0.0,0.0,phase1_locomotion
48496,-0.35905927419662476,0.35905927419662476,0.0,0.0,0.0,0.0,phase1_locomotion
48497,-0.3620731234550476,0.3620731234550476,0.0,0.0,0.0,0.0,phase1_locomotion
48498,-0.38669371604919434,0.38669371604919434,0.0,0.0,0.0,0.0,phase1_locomotion
48499,-0.3948262929916382,0.3948262929916382,0.0,0.0,0.0,0.0,phase1_locomotion
48500,-0.4012191891670227,0.4012191891670227,0.0,0.0,0.0,0.0,phase1_locomotion
48501,-0.4057989716529846,0.4057989716529846,0.0,0.0,0.0,0.0,phase1_locomotion
48502,-0.4005519151687622,0.4005519151687622,0.0,0.0,0.0,0.0,phase1_locomotion
48503,-0.40731292963027954,0.3973129391670227,0.0,0.0,0.0,0.0,phase1_locomotion
48504,-0.39604562520980835,0.39604562520980835,0.0,0.0,0.0,0.0,phase1_locomotion
48505,-0.39793699979782104,0.39793699979782104,0.0,0.0,0.0,0.0,phase1_locomotion
48506,-0.3998579978942871,0.3998579978942871,0.0,0.0,0.0,0.0,phase1_locomotion
48507,-0.40174585580825806,0.40174585580825806,0.0,0.0,0.0,0.0,phase1_locomotion
48508,-0.4008580446243286,0.4008580446243286,0.0,0.0,0.0,0.0,phase1_locomotion
48509,-0.4004448652267456,0.4004448652267456,0.0,0.0,0.0,0.0,phase1_locomotion
48510,-0.38160020112991333,0.38160020112991333,0.0,0.0,0.0,0.0,phase1_locomotion
48511,-0.3761705160140991,0.3761705160140991,0.0,0.0,0.0,0.0,phase1_locomotion
48512,-0.3702365756034851,0.3702365756034851,0.0,0.0,0.0,0.0,phase1_locomotion
48513,-0.3140895962715149,0.3140895962715149,0.0,0.0,0.0,0.0,phase1_locomotion
48514,-0.30178073048591614,0.30178073048591614,0.0,0.0,0.0,0.0,phase1_locomotion
48515,-0.3007796108722687,0.29077962040901184,0.0,0.0,0.0,0.0,phase1_locomotion
48516,-0.2867705821990967,0.2867705821990967,0.0,0.0,0.0,0.0,phase1_locomotion
48517,-0.29492148756980896,0.29492148756980896,0.0,0.0,0.0,0.0,phase1_locomotion
48518,-0.3000045120716095,0.3000045120716095,0.0,0.0,0.0,0.0,phase1_locomotion
48519,-0.3064100742340088,0.3064100742340088,0.0,0.0,0.0,0.0,phase1_locomotion
48520,-0.30307087302207947,0.30307087302207947,0.0,0.0,0.0,0.0,phase1_locomotion
48521,-0.29999420046806335,0.29999420046806335,0.0,0.0,0.0,0.0,phase1_locomotion
48522,-0.2908165156841278,0.2908165156841278,0.0,0.0,0.0,0.0,phase1_locomotion
48523,-0.29769548773765564,0.29769548773765564,0.0,0.0,0.0,0.0,phase1_locomotion
48524,-0.29881706833839417,0.29881706833839417,0.0,0.0,0.0,0.0,phase1_locomotion
48525,-0.35708484053611755,0.3470848500728607,0.0,0.0,0.0,0.0,phase1_locomotion
48526,-0.3706167936325073,0.3706167936325073,0.0,0.0,0.0,0.0,phase1_locomotion
48527,-0.3841603696346283,0.3841603696346283,0.0,0.0,0.0,0.0,phase1_locomotion
48528,-0.39668336510658264,0.39668336510658264,0.0,0.0,0.0,0.0,phase1_locomotion
48529,-0.3963819146156311,0.3963819146156311,0.0,0.0,0.0,0.0,phase1_locomotion
48530,-0.4003917872905731,0.4003917872905731,0.0,0.0,0.0,0.0,phase1_locomotion
48531,-0.41179949045181274,0.41179949045181274,0.0,0.0,0.0,0.0,phase1_locomotion
48532,-0.42027321457862854,0.42027321457862854,0.0,0.0,0.0,0.0,phase1_locomotion
48533,-0.4329338073730469,0.4329338073730469,0.0,0.0,0.0,0.0,phase1_locomotion
48534,-0.44801661372184753,0.44801661372184753,0.0,0.0,0.0,0.0,phase1_locomotion
48535,-0.4484577476978302,0.4484577476978302,0.0,0.0,0.0,0.0,phase1_locomotion
48536,-0.45162248611450195,0.45162248611450195,0.0,0.0,0.0,0.0,phase1_locomotion
48537,-0.4589259922504425,0.4589259922504425,0.0,0.0,0.0,0.0,phase1_locomotion
48538,-0.46513915061950684,0.46513915061950684,0.0,0.0,0.0,0.0,phase1_locomotion
48539,-0.47355008125305176,0.47355008125305176,0.0,0.0,0.0,0.0,phase1_locomotion
48540,-0.48559242486953735,0.48559242486953735,0.0,0.0,0.0,0.0,phase1_locomotion
48541,-0.48574578762054443,0.48574578762054443,0.0,0.0,0.0,0.0,phase1_locomotion
48542,-0.487973153591156,0.487973153591156,0.0,0.0,0.0,0.0,phase1_locomotion
48543,-0.49146613478660583,0.49146613478660583,0.0,0.0,0.0,0.0,phase1_locomotion
48544,-0.49311667680740356,0.49311667680740356,0.0,0.0,0.0,0.0,phase1_locomotion
48545,-0.49545109272003174,0.49545109272003174,0.0,0.0,0.0,0.0,phase1_locomotion
48546,-0.4956738352775574,0.4956738352775574,0.0,0.0,0.0,0.0,phase1_locomotion
48547,-0.4936528503894806,0.4936528503894806,0.0,0.0,0.0,0.0,phase1_locomotion
48548,-0.49178269505500793,0.49178269505500793,0.0,0.0,0.0,0.0,phase1_locomotion
48549,-0.4838468134403229,0.4838468134403229,0.0,0.0,0.0,0.0,phase1_locomotion
48550,-0.47923991084098816,0.47923991084098816,0.0,0.0,0.0,0.0,phase1_locomotion
48551,-0.47292667627334595,0.47292667627334595,0.0,0.0,0.0,0.0,phase1_locomotion
48552,-0.45725443959236145,0.45725443959236145,0.0,0.0,0.0,0.0,phase1_locomotion
48553,-0.45186522603034973,0.45186522603034973,0.0,0.0,0.0,0.0,phase1_locomotion
48554,-0.4420592486858368,0.4420592486858368,0.0,0.0,0.0,0.0,phase1_locomotion
48555,-0.41735386848449707,0.41735386848449707,0.0,0.0,0.0,0.0,phase1_locomotion
48556,-0.41464266180992126,0.41464266180992126,0.0,0.0,0.0,0.0,phase1_locomotion
48557,-0.4101884663105011,0.4101884663105011,0.0,0.0,0.0,0.0,phase1_locomotion
48558,-0.3977692127227783,0.3977692127227783,0.0,0.0,0.0,0.0,phase1_locomotion
48559,-0.3901504874229431,0.3901504874229431,0.0,0.0,0.0,0.0,phase1_locomotion
48560,-0.3884563744068146,0.37845638394355774,0.0,0.0,0.0,0.0,phase1_locomotion
48561,-0.3664299249649048,0.3664299249649048,0.0,0.0,0.0,0.0,phase1_locomotion
48562,-0.3591773211956024,0.3591773211956024,0.0,0.0,0.0,0.0,phase1_locomotion
48563,-0.3489992916584015,0.3489992916584015,0.0,0.0,0.0,0.0,phase1_locomotion
48564,-0.299524188041687,0.299524188041687,0.0,0.0,0.0,0.0,phase1_locomotion
48565,-0.31635457277297974,0.31635457277297974,0.0,0.0,0.0,0.0,phase1_locomotion
48566,-0.31873059272766113,0.31873059272766113,0.0,0.0,0.0,0.0,phase1_locomotion
48567,-0.35134589672088623,0.35134589672088623,0.0,0.0,0.0,0.0,phase1_locomotion
48568,-0.3586750030517578,0.3586750030517578,0.0,0.0,0.0,0.0,phase1_locomotion
48569,-0.3606497049331665,0.3606497049331665,0.0,0.0,0.0,0.0,phase1_locomotion
48570,-0.3935934901237488,0.38359349966049194,0.0,0.0,0.0,0.0,phase1_locomotion
48571,-0.4013073444366455,0.39130735397338867,0.0,0.0,0.0,0.0,phase1_locomotion
48572,-0.4055629372596741,0.39556294679641724,0.0,0.0,0.0,0.0,phase1_locomotion
48573,-0.4099959135055542,0.4099959135055542,0.0,0.0,0.0,0.0,phase1_locomotion
48574,-0.4148002862930298,0.4148002862930298,0.0,0.0,0.0,0.0,phase1_locomotion
48575,-0.4242744445800781,0.4242744445800781,0.0,0.0,0.0,0.0,phase1_locomotion
48576,-0.42829376459121704,0.42829376459121704,0.0,0.0,0.0,0.0,phase1_locomotion
48577,-0.41526132822036743,0.41526132822036743,0.0,0.0,0.0,0.0,phase1_locomotion
48578,-0.40093374252319336,0.40093374252319336,0.0,0.0,0.0,0.0,phase1_locomotion
48579,-0.37840837240219116,0.37840837240219116,0.0,0.0,0.0,0.0,phase1_locomotion
48580,-0.3836202025413513,0.3836202025413513,0.0,0.0,0.0,0.0,phase1_locomotion
48581,-0.3792293071746826,0.3792293071746826,0.0,0.0,0.0,0.0,phase1_locomotion
48582,-0.37490689754486084,0.37490689754486084,0.0,0.0,0.0,0.0,phase1_locomotion
48583,-0.3703076243400574,0.3703076243400574,0.0,0.0,0.0,0.0,phase1_locomotion
48584,-0.3659346103668213,0.3659346103668213,0.0,0.0,0.0,0.0,phase1_locomotion
48585,-0.3616771101951599,0.3616771101951599,0.0,0.0,0.0,0.0,phase1_locomotion
48586,-0.35574615001678467,0.35574615001678467,0.0,0.0,0.0,0.0,phase1_locomotion
48587,-0.36035674810409546,0.3503567576408386,0.0,0.0,0.0,0.0,phase1_locomotion
48588,-0.31737565994262695,0.31737565994262695,0.0,0.0,0.0,0.0,phase1_locomotion
48589,-0.30099600553512573,0.30099600553512573,0.0,0.0,0.0,0.0,phase1_locomotion
48590,-0.32680606842041016,0.3168060779571533,0.0,0.0,0.0,0.0,phase1_locomotion
48591,-0.33498483896255493,0.33498483896255493,0.0,0.0,0.0,0.0,phase1_locomotion
48592,-0.33689048886299133,0.33689048886299133,0.0,0.0,0.0,0.0,phase1_locomotion
48593,-0.3433086574077606,0.3433086574077606,0.0,0.0,0.0,0.0,phase1_locomotion
48594,-0.3546484112739563,0.3546484112739563,0.0,0.0,0.0,0.0,phase1_locomotion
48595,-0.35527196526527405,0.35527196526527405,0.0,0.0,0.0,0.0,phase1_locomotion
48596,-0.3578674793243408,0.3578674793243408,0.0,0.0,0.0,0.0,phase1_locomotion
48597,-0.3688551187515259,0.3688551187515259,0.0,0.0,0.0,0.0,phase1_locomotion
48598,-0.3811933398246765,0.3811933398246765,0.0,0.0,0.0,0.0,phase1_locomotion
48599,-0.40116506814956665,0.40116506814956665,0.0,0.0,0.0,0.0,phase1_locomotion
48600,-0.41751763224601746,0.41751763224601746,0.0,0.0,0.0,0.0,phase1_locomotion
48601,-0.4243544340133667,0.4243544340133667,0.0,0.0,0.0,0.0,phase1_locomotion
48602,-0.420573890209198,0.420573890209198,0.0,0.0,0.0,0.0,phase1_locomotion
48603,-0.41874831914901733,0.41874831914901733,0.0,0.0,0.0,0.0,phase1_locomotion
48604,-0.4291907548904419,0.4291907548904419,0.0,0.0,0.0,0.0,phase1_locomotion
48605,-0.44125401973724365,0.44125401973724365,0.0,0.0,0.0,0.0,phase1_locomotion
48606,-0.46143636107444763,0.46143636107444763,0.0,0.0,0.0,0.0,phase1_locomotion
48607,-0.46407127380371094,0.46407127380371094,0.0,0.0,0.0,0.0,phase1_locomotion
48608,-0.4697147607803345,0.4697147607803345,0.0,0.0,0.0,0.0,phase1_locomotion
48609,-0.48723065853118896,0.47723066806793213,0.0,0.0,0.0,0.0,phase1_locomotion
48610,-0.4824451804161072,0.4824451804161072,0.0,0.0,0.0,0.0,phase1_locomotion
48611,-0.48995739221572876,0.48995739221572876,0.0,0.0,0.0,0.0,phase1_locomotion
48612,-0.5075945258140564,0.49759453535079956,0.0,0.0,0.0,0.0,phase1_locomotion
48613,-0.4967990219593048,0.4967990219593048,0.0,0.0,0.0,0.0,phase1_locomotion
48614,-0.49776312708854675,0.49776312708854675,0.0,0.0,0.0,0.0,phase1_locomotion
48615,-0.4982514977455139,0.4982514977455139,0.0,0.0,0.0,0.0,phase1_locomotion
48616,-0.49758997559547424,0.49758997559547424,0.0,0.0,0.0,0.0,phase1_locomotion
48617,-0.49651777744293213,0.49651777744293213,0.0,0.0,0.0,0.0,phase1_locomotion
48618,-0.49438393115997314,0.49438393115997314,0.0,0.0,0.0,0.0,phase1_locomotion
48619,-0.49484193325042725,0.49484193325042725,0.0,0.0,0.0,0.0,phase1_locomotion
48620,-0.49482259154319763,0.49482259154319763,0.0,0.0,0.0,0.0,phase1_locomotion
48621,-0.4908257722854614,0.4908257722854614,0.0,0.0,0.0,0.0,phase1_locomotion
48622,-0.4861150085926056,0.4861150085926056,0.0,0.0,0.0,0.0,phase1_locomotion
48623,-0.4808015525341034,0.4808015525341034,0.0,0.0,0.0,0.0,phase1_locomotion
48624,-0.4752523601055145,0.4752523601055145,0.0,0.0,0.0,0.0,phase1_locomotion
48625,-0.4786621928215027,0.4786621928215027,0.0,0.0,0.0,0.0,phase1_locomotion
48626,-0.4811854958534241,0.4811854958534241,0.0,0.0,0.0,0.0,phase1_locomotion
48627,-0.477769672870636,0.477769672870636,0.0,0.0,0.0,0.0,phase1_locomotion
